Id,Reputation,UpVotes,DownVotes,AccountId
"30500","120","3","0","1682349"
"30501","101","1","0","1800982"
"30502","1","0","0","2695701"
"30503","1","0","0","363482"
"30504","101","2","0","332908"
"30505","101","0","0","43049"
"30507","21","0","0","2746897"
"30508","101","1","0","923389"
"30509","19","0","0","2747154"
"30510","101","0","0","397204"
"30513","1","0","0","1578427"
"30514","101","2","0","2747223"
"30516","118","0","0","2748167"
"30517","101","0","0","1365397"
"30518","1","0","0","1362"
"30520","101","0","0","1892882"
"30521","1","0","0","2271555"
"30522","1","0","0","2175472"
"30523","101","0","0","903252"
"30524","101","0","0","1406206"
"30525","101","0","0","149807"
"30526","101","0","0","2660839"
"30527","1","0","0","2215359"
"30528","101","0","0","210327"
"30530","1","0","0","2519421"
"30531","101","0","0","2563230"
"30532","118","0","0","2534595"
"30533","1","0","0","1257207"
"30534","1","0","0","2015398"
"30536","1","0","0","430556"
"30537","101","9","0","2328486"
"30538","4","0","0","2750778"
"9280","7522","686","23","178805"
"9281","26","0","0","841876"
"9282","145","15","1","124495"
"9283","101","0","0","182064"
"9284","884","3","0","57685"
"9286","31","0","0","841878"
"9288","101","0","0","171"
"9289","16","4","0","392638"
"9290","118","0","0","395042"
"9292","101","0","0","363224"
"9293","101","3","0","26678"
"9294","1","0","0","116660"
"9295","321","26","0","77435"
"9296","31","0","0","841879"
"9297","171","3","0","458452"
"9299","38","0","0","509045"
"9300","101","0","0","90077"
"9302","98","0","0","307305"
"9303","146","19","0","52404"
"9304","101","1","0","482412"
"9305","101","1","0","500811"
"9306","151","3","0","187486"
"9307","171","1","0","255578"
"9308","171","0","0","427315"
"9309","101","5","0","71901"
"9310","72","173","0","37812"
"9311","11","0","0","841880"
"9312","602","40","2","478646"
"9313","101","2","0","222471"
"9314","173","0","0","208458"
"9315","12","0","0","841881"
"9316","161","6","0","266990"
"9317","101","15","0","87935"
"9318","204","7","1","178640"
"9319","1","0","0","59324"
"9320","101","0","0","346252"
"9321","151","15","0","459345"
"9322","273","45","1","418453"
"9323","101","2","0","156095"
"9325","153","2","0","254559"
"9326","116","4","0","376582"
"9327","70","1","0","25266"
"9328","295","10","0","238127"
"9330","1","0","0","256854"
"9331","1","0","0","322812"
"9332","240","2","0","230147"
"9333","101","2","0","149214"
"9335","101","9","0","267735"
"9336","101","0","0","73604"
"9337","118","2","0","394056"
"9338","101","0","0","50772"
"9340","101","0","0","80360"
"9341","1","0","0","477653"
"9342","101","1","0","73825"
"9343","1","0","0","484892"
"9344","101","0","0","50148"
"9345","161","4","0","39100"
"9346","101","4","0","171348"
"9347","101","7","0","87713"
"9348","1","0","0","194033"
"9349","101","0","0","57478"
"9350","76","0","0","270470"
"9351","295","20","3","311920"
"9352","6","0","0","841896"
"9353","51","2","0","485303"
"9354","1","0","0","421337"
"9355","101","0","0","149431"
"9356","101","0","0","477142"
"9358","83","7","0","485817"
"9360","101","0","0","165378"
"9361","101","1","0","72987"
"9362","101","0","0","464273"
"9363","101","2","0","424958"
"9364","1","0","0","509048"
"9365","101","5","0","31744"
"9366","5976","1259","180","256320"
"9367","193","4","0","239164"
"9368","106","0","0","196606"
"9369","1","0","0","478639"
"9370","101","1","0","16719"
"9371","1","0","0","293246"
"9372","10","0","0","841813"
"9373","132","3","2","532209"
"9374","101","1","0","441766"
"9375","101","0","0","1101"
"9379","228","9","0","75990"
"9380","153","0","0","294968"
"9381","106","2","0","96896"
"9382","117","0","0","39130"
"9383","101","0","0","318282"
"9384","118","4","0","115340"
"9385","1","0","0","535746"
"9386","1","0","0","534079"
"9387","7","0","0","841814"
"9388","1","0","0","841815"
"9389","141","2","0","458735"
"9390","101","23","0","534312"
"9391","101","0","0","429688"
"9392","1","0","0","229222"
"9393","141","12","0","257450"
"9394","116","2","0","38857"
"9395","1","0","0","459729"
"9396","33","0","0","841816"
"9397","101","1","0","266591"
"9398","101","0","0","353425"
"9399","101","6","0","71750"
"9400","1","0","0","22600"
"9401","101","0","0","192483"
"9402","1","0","0","536845"
"9404","316","221","7","375884"
"9405","31","0","0","841817"
"9406","101","11","0","30958"
"9407","219","4","0","23238"
"9408","1","0","0","465278"
"9409","1","0","0","448695"
"9410","101","5","0","11881"
"9411","101","4","0","48692"
"9412","101","0","0","78537"
"9413","240","54","0","483782"
"9414","1","0","0","538539"
"9415","293","8","0","82682"
"9416","1","0","0","120125"
"9417","364","46","0","222772"
"9418","226","7","1","43002"
"9419","101","0","0","167286"
"9420","101","0","0","9473"
"9421","101","0","0","276714"
"9422","147","7","0","252885"
"9423","148","1","0","348554"
"9424","158","2","0","334019"
"9425","1","0","0","394124"
"9426","148","2","0","210326"
"9427","149","25","0","212602"
"9429","61","2","0","539577"
"9430","101","0","0","192003"
"9431","1","0","0","318173"
"9432","1","0","0","533587"
"9433","1","0","0","463127"
"9434","1","0","0","539749"
"9435","111","2","0","44966"
"9436","101","0","0","157723"
"9437","1","0","0","841913"
"9438","129","31","0","539884"
"9439","121","0","0","33284"
"9440","101","0","0","471413"
"9441","131","3","0","115476"
"9442","101","0","0","258151"
"9443","101","4","0","271284"
"9445","101","0","0","521076"
"9446","101","0","0","83598"
"9447","101","0","0","201341"
"9448","1","0","0","211900"
"9449","111","1","0","268428"
"9451","6","0","0","425837"
"9453","101","0","0","483378"
"9454","101","22","0","96938"
"9455","173","10","0","138257"
"9456","1","0","0","841915"
"9457","101","0","0","445783"
"9459","161","6","0","45965"
"9461","1","0","0","27802"
"9462","21","0","0","841917"
"9463","240","10","0","369778"
"9464","101","0","0","24413"
"9465","1","0","0","541839"
"9466","1","0","0","541904"
"9467","1","0","0","541939"
"9468","313","3","0","12697"
"9469","198","5","0","465687"
"9473","101","2","0","315283"
"9474","1","0","0","21559"
"9475","6","0","0","841919"
"9476","97","5","0","93350"
"9477","82","29","0","462924"
"9479","101","0","0","442003"
"9480","101","0","0","119934"
"9482","1","0","0","481309"
"9483","103","1","0","230255"
"9484","13","0","0","324749"
"9486","491","7","0","543451"
"9488","113","1","0","296925"
"9489","101","0","0","453252"
"9490","101","0","0","287998"
"9491","16","0","0","543604"
"9492","101","0","0","509042"
"9494","101","0","0","35865"
"9495","1","0","0","419470"
"9497","688","23","0","169405"
"9498","1","0","0","481014"
"9499","1","0","0","192464"
"9500","101","1","0","322771"
"9501","26","0","0","544473"
"9502","101","1","0","255963"
"9503","101","0","0","443043"
"9504","101","9","0","337298"
"9505","101","0","0","123995"
"9507","101","1","0","446248"
"9508","101","0","0","6649"
"9509","6","0","0","841898"
"9510","101","3","0","60204"
"9511","1","0","0","544977"
"9512","1","0","0","102736"
"9514","168","0","0","287714"
"9515","21","0","0","550466"
"9516","101","0","0","137624"
"9517","101","0","0","37396"
"9518","101","1","0","52736"
"9519","180","6","0","270475"
"9520","101","0","0","42278"
"9521","1","0","0","304552"
"9522","101","0","0","161913"
"9525","101","0","0","305971"
"9526","101","0","0","49542"
"9528","255","7","0","543671"
"9530","101","5","0","48666"
"9531","101","0","0","65871"
"9532","297","35","5","185025"
"9533","101","0","0","158507"
"9535","101","2","0","216700"
"9536","21","0","0","420231"
"9537","101","5","0","229591"
"9538","131","0","0","308397"
"9539","1","0","0","523723"
"9540","103","3","0","173691"
"9541","54","7","0","339088"
"9542","1","0","0","154798"
"9543","11","0","0","551696"
"9544","101","0","0","147829"
"9545","199","1","0","91539"
"9546","101","0","0","27590"
"9547","175","1","0","480827"
"9548","101","0","0","471065"
"9549","17","0","0","841931"
"9550","101","0","0","380275"
"9551","101","0","0","217008"
"9552","118","0","0","100136"
"9553","1","0","0","552802"
"9554","101","3","0","251959"
"9555","1","0","0","475744"
"9556","1","0","0","426413"
"9557","11","0","0","553175"
"9558","101","0","0","35129"
"9559","1","0","0","363334"
"9560","143","4","0","335241"
"9561","101","4","0","394997"
"9562","101","0","0","13587"
"9563","350","245","0","319353"
"9564","101","5","0","179"
"9565","101","84","0","370947"
"9566","101","0","0","199332"
"9567","101","0","0","137697"
"9568","101","0","0","525485"
"9569","1","0","0","544106"
"9570","101","0","0","93491"
"9571","101","0","0","72550"
"9572","1","0","0","39791"
"9573","362","1","0","540251"
"9574","123","2","0","473977"
"9575","283","17","1","52322"
"9576","101","0","0","82718"
"9578","101","2","0","337496"
"9579","101","1","0","48962"
"9580","252","9","0","117608"
"9581","1","0","0","21398"
"9582","212","4","0","318397"
"9584","299","2","0","98477"
"9585","101","3","0","1170"
"9586","253","7","0","52945"
"9588","101","1","0","26811"
"9589","351","22","0","43726"
"9590","101","0","0","386431"
"9591","101","0","0","140221"
"9592","101","1","0","10999"
"9593","101","0","0","157714"
"9594","141","8","0","334611"
"9595","101","68","0","475002"
"9596","101","1","0","109623"
"9597","101","0","0","27865"
"9598","159","106","0","175222"
"9599","1","0","0","331141"
"9600","223","11","0","424618"
"9601","21","0","0","415294"
"9602","185","6","1","135746"
"9603","105","0","0","558408"
"9604","101","0","0","136001"
"9605","1","0","0","557655"
"9607","101","4","0","52837"
"9608","101","1","0","222022"
"9609","303","3","0","558702"
"9610","21","7","0","402078"
"9611","408","14","9","558726"
"9613","1","0","0","475434"
"9614","101","17","0","6717"
"9615","1","0","0","84165"
"9616","101","2","0","416369"
"9617","1312","49","3","442161"
"9618","101","0","0","99437"
"9619","26","0","0","559301"
"9620","46","5","0","559317"
"9621","101","23","0","49868"
"9622","141","3","0","552592"
"9623","101","1","0","111389"
"9624","1","0","0","11536"
"9625","101","5","0","267288"
"9626","18","0","0","559795"
"9627","103","0","0","158140"
"9628","101","0","0","203297"
"9629","16","0","0","559982"
"9630","101","3","0","237499"
"9631","138","6","0","194120"
"9632","111","0","0","306343"
"9633","101","0","0","317048"
"9634","1","0","0","325273"
"9637","1","0","0","110927"
"9639","101","0","0","414127"
"9640","101","27","0","404891"
"9641","203","3","0","872587"
"9642","126","0","0","158354"
"9643","1","0","0","126592"
"9644","79","0","0","872887"
"9645","121","1","0","396388"
"9646","101","23","0","162448"
"9647","101","4","0","135378"
"9648","101","1","0","292441"
"9649","138","8","0","230293"
"9651","101","4","0","432929"
"9652","101","0","0","471217"
"9653","11","0","0","318375"
"9654","101","8","0","61242"
"9655","425","4","0","221673"
"9656","101","17","0","261669"
"9657","101","0","0","158465"
"9658","6","0","0","873652"
"9660","101","0","0","3707"
"9661","154","1","0","101074"
"9662","101","1","0","74487"
"9663","7","0","0","874034"
"9664","1","0","0","873705"
"9665","103","2","0","66439"
"9666","101","1","0","50538"
"9667","101","0","0","289122"
"9668","23","0","0","874659"
"9669","3","0","0","186171"
"9670","1","0","0","155193"
"9671","123","6","0","116112"
"9672","1","0","0","435690"
"9673","101","1","0","113447"
"9674","101","1","0","59715"
"9675","101","0","0","20827"
"9676","1","0","0","401082"
"9677","101","2","0","94438"
"9678","38","1","0","285077"
"9679","216","9","1","180109"
"9680","101","1","0","19727"
"9681","139","0","0","480037"
"9682","101","0","0","475253"
"9683","101","2","0","467259"
"9684","118","12","0","348524"
"9685","178","14","0","544170"
"9686","1","0","0","232460"
"9687","123","22","0","875561"
"9688","103","14","0","465403"
"9689","16","0","0","875850"
"9690","101","0","0","76711"
"9691","103","7","0","327893"
"9692","111","0","0","512644"
"9694","101","0","0","290929"
"9695","1","0","0","378975"
"9696","101","2","0","27827"
"9697","101","0","0","381993"
"9698","104","0","0","462816"
"9699","101","0","0","215339"
"9700","116","5","0","95748"
"9702","122","1","0","541085"
"9703","101","8","0","457538"
"9704","1","0","0","887713"
"9705","38","7","0","40344"
"9706","1","0","0","887875"
"9707","101","1","0","162454"
"9708","101","0","0","86688"
"9709","101","1","0","62265"
"9710","31","0","0","286152"
"9711","132","0","0","377146"
"9712","101","4","0","309934"
"9713","1","0","0","888354"
"9714","101","0","0","188927"
"9715","1","0","0","111320"
"9716","1","0","0","888482"
"9717","101","3","0","11478"
"9718","113","0","0","330267"
"9719","1","0","0","531848"
"9720","86","3","0","153404"
"9721","1","0","0","889228"
"9723","101","0","0","284"
"9724","3","0","0","889622"
"9725","101","0","0","455240"
"9726","1","0","0","111827"
"9727","1","0","0","262125"
"9729","111","1","0","55927"
"9730","1","0","0","873339"
"9731","26","0","0","890191"
"9732","101","0","0","432123"
"9733","1","0","0","74935"
"9734","41","0","0","890656"
"9735","101","0","0","8202"
"9736","5389","456","91","874149"
"9737","116","0","0","438335"
"9738","106","3","0","46026"
"9739","101","0","0","163381"
"9740","101","0","0","80624"
"9741","1","0","0","63811"
"9742","146","1","0","891556"
"9744","131","0","0","474287"
"9747","259","293","1","10100"
"9748","26","0","0","892466"
"9749","101","0","0","62772"
"9751","101","25","0","218303"
"9753","46","0","0","448336"
"9754","101","0","0","431956"
"9755","1","0","0","893385"
"9756","1","0","0","129358"
"9757","101","6","0","107038"
"9758","101","0","0","99886"
"9759","16","0","0","136333"
"9760","173","1","0","164232"
"9761","24","0","0","456259"
"9762","118","1","0","95936"
"9763","101","0","0","403055"
"9764","1","0","0","534191"
"9765","101","1","0","98473"
"9766","101","0","0","98463"
"9767","101","30","0","389415"
"9768","136","0","0","891925"
"9769","1","0","0","347924"
"9770","101","0","0","214521"
"9771","297","9","0","25344"
"9772","41","0","0","895911"
"9773","21","0","0","896135"
"9774","101","1","0","91457"
"9775","101","1","0","227717"
"9776","143","0","0","143105"
"9777","101","1","0","120826"
"9778","101","1","0","226226"
"9779","443","12","0","430619"
"9780","11","0","0","897113"
"9782","101","0","0","97061"
"9783","101","0","0","20562"
"9786","126","3","0","241637"
"9787","1","0","0","559899"
"9788","46","0","0","360792"
"9789","2284","75","0","91886"
"9791","101","0","0","5562"
"9792","101","1","0","368515"
"9793","101","0","0","354"
"9794","101","1","0","428356"
"9795","101","0","0","437604"
"9796","101","1","0","22058"
"9797","1","0","0","150913"
"9798","466","25","3","507487"
"9799","101","0","0","900539"
"9800","44","0","0","900787"
"9801","101","0","0","141394"
"9802","101","0","0","444540"
"9804","106","1","0","26373"
"9805","13","0","0","901335"
"9806","101","0","0","78258"
"9808","1","0","0","901566"
"9809","254","6","0","372293"
"9810","101","1","0","140845"
"9811","1","0","0","901681"
"9812","101","0","0","544831"
"9813","198","10","3","874187"
"9814","101","0","0","895019"
"9815","101","2","0","153222"
"9816","101","0","0","35810"
"9817","101","3","0","349130"
"9818","1","0","0","897608"
"9819","101","0","0","147814"
"9820","139","7","0","902128"
"9821","101","0","0","87331"
"9824","1","0","0","894608"
"9825","3881","272","39","35227"
"9826","103","12","0","125392"
"9828","101","0","0","45098"
"9830","101","1","0","106330"
"9831","101","6","0","67982"
"9832","11","0","0","902637"
"9833","101","0","0","57097"
"9834","101","0","0","401873"
"9835","101","0","0","180463"
"9836","101","0","0","177360"
"9837","101","5","0","21018"
"9838","1","0","0","902774"
"9839","101","0","0","238957"
"9840","101","0","0","58242"
"9841","101","3","0","54909"
"9843","101","2","0","95083"
"9844","101","2","0","51015"
"9845","220","1","4","382548"
"9846","107","14","0","87649"
"9847","101","1","0","18918"
"9848","1","0","0","154987"
"9849","101","0","0","466646"
"9850","101","0","0","56017"
"9851","101","1","0","101362"
"9852","1","0","0","903531"
"9853","101","21","0","2308"
"9854","101","0","0","371682"
"9855","1","0","0","903746"
"9856","30","0","0","903748"
"9857","545","79","1","28253"
"9859","101","2","0","231022"
"9860","101","0","0","543289"
"9861","101","1","0","183454"
"9862","101","0","0","131142"
"9863","121","3","0","480264"
"9864","101","2","0","501505"
"9865","4","0","0","904416"
"9866","101","1","0","82500"
"9867","1","0","0","904933"
"9868","101","0","0","55205"
"9869","101","2","0","59621"
"9870","101","1","0","257282"
"9871","121","0","0","274293"
"9872","101","5","0","23121"
"9873","313","47","0","432345"
"9874","122","2","0","95379"
"9875","104","1","0","905372"
"9876","103","1","0","410267"
"51533","226","0","0","679107"
"51534","181","2","0","1886487"
"51535","103","1","0","3439405"
"51536","1","0","0","4303325"
"51537","8","0","0","5007140"
"51538","118","1","0","28891"
"51539","101","0","0","2877675"
"51540","1","0","0","2560188"
"51541","101","4","0","1285973"
"51542","36","0","0","3706884"
"51543","101","0","0","942559"
"51544","1","0","0","5002332"
"51545","101","0","0","2783891"
"51546","21","0","0","5008004"
"51547","31","0","0","5008044"
"51549","1","0","0","5008340"
"51550","1","0","0","5001008"
"51551","1","0","0","5008393"
"51552","3","0","0","4144548"
"51553","101","0","0","293265"
"51554","361","17","1","5008893"
"51555","1","0","0","2277121"
"51556","101","0","0","2863740"
"51557","108","3","0","4966768"
"51558","1","0","0","5009778"
"51559","101","0","0","4804708"
"51560","120","6","0","135130"
"51562","1","0","0","5010845"
"51563","101","1","0","257776"
"51564","1","0","0","4274390"
"51565","13","0","0","5011288"
"51566","25","1","0","5011577"
"51567","1","0","0","4944886"
"51568","1","0","0","1915963"
"51569","101","5","0","338956"
"51570","101","0","0","2711921"
"51571","1","0","0","4675770"
"51573","101","0","0","323395"
"51575","101","0","0","4515915"
"51576","1","0","0","4860578"
"51578","1","0","0","4886225"
"51579","1","0","0","5011235"
"51580","6","0","0","3393057"
"51581","101","0","0","2383035"
"51583","101","0","0","146743"
"51584","1","0","0","490592"
"51586","101","2","0","1185299"
"51587","101","0","0","77325"
"51588","31","0","0","5014186"
"51589","1","0","0","5014451"
"51590","1","0","0","222113"
"51591","155","4","1","1580843"
"51592","1","0","0","2967892"
"51593","101","1","0","1006181"
"51594","101","0","0","1652763"
"51595","101","2","0","1691937"
"51596","1","0","0","953764"
"51597","1","0","0","1001424"
"51598","1","0","0","4884825"
"51599","1","0","0","5016091"
"51600","101","4","0","206480"
"51601","1","0","0","3289171"
"51602","1","0","0","90448"
"51603","1","0","0","335653"
"51605","1","0","0","4700269"
"51606","1","0","0","4797017"
"51607","101","0","0","992687"
"51608","101","1","0","283296"
"51610","1","0","0","2940355"
"51611","1","0","0","4742791"
"51612","71","2","0","3060480"
"51613","101","3","0","4265958"
"51614","31","1","0","5017772"
"51615","41","7","0","3939860"
"51616","1","0","0","5017895"
"51617","21","0","0","5018085"
"51618","1","0","0","450091"
"51619","101","1","0","66170"
"51620","1","0","0","2195726"
"51621","101","0","0","4696489"
"51622","101","1","0","2489204"
"51623","1","0","0","219712"
"51624","101","0","0","376381"
"51625","1","0","0","5018404"
"51626","1","0","0","5018245"
"51627","101","0","0","4637843"
"51629","11","0","0","5018872"
"51630","101","0","0","2264038"
"51631","131","0","0","3540408"
"51632","1","0","0","2430814"
"51633","101","0","0","4750831"
"51634","101","0","0","98355"
"51635","101","33","0","4958630"
"51637","101","4","0","1820518"
"51638","101","5","0","150318"
"51639","101","1","0","92009"
"51640","817","109","65","999385"
"51641","97","1","0","531852"
"51642","1","0","0","421565"
"51643","111","0","0","2966416"
"51644","101","0","0","141314"
"51645","111","3","0","4593907"
"51646","6","0","0","5021623"
"51648","1","0","0","4730231"
"51650","101","0","0","3106148"
"51651","13","0","0","2243366"
"51652","8","0","0","417002"
"51653","106","1","0","1205711"
"51654","8","0","0","1965274"
"51655","1","0","0","1405554"
"51656","1","0","0","5021893"
"51657","101","1","0","3838048"
"51658","1","0","0","2836479"
"51660","101","5","0","2649586"
"51661","101","0","0","2758498"
"51662","1","0","0","3992978"
"51663","1","0","0","4895919"
"51664","101","10","0","1512510"
"51665","101","1","0","160723"
"51666","1","0","0","3090198"
"51667","101","3","0","4505362"
"51668","41","0","0","4731087"
"51669","101","0","0","4021006"
"51670","1","0","0","4602275"
"51671","1","0","0","30085"
"51672","6","0","0","5019032"
"51673","41","0","0","5025266"
"51674","21","1","0","4240949"
"51675","1","0","0","4804128"
"51676","201","3","0","894791"
"51677","41","0","0","4928410"
"51678","103","0","0","3431542"
"51679","101","2","0","3321430"
"51680","101","0","0","4919914"
"51681","116","0","0","2977392"
"51682","1","0","0","3681129"
"51685","133","0","0","2681994"
"51686","1","0","0","4268817"
"51687","6","0","0","5026000"
"51688","101","0","0","510194"
"51689","1","0","0","3644675"
"51691","1","0","0","4740385"
"51692","1","0","0","5026665"
"51693","101","12","0","2004531"
"51694","101","1","0","1108024"
"51695","101","0","0","2450273"
"51696","16","0","0","5026838"
"51697","1","0","0","4935277"
"51698","1","0","0","4023830"
"51699","25","0","0","3655036"
"51700","6","0","0","5027118"
"51701","1","0","0","5027218"
"51702","1","0","0","1868556"
"51704","18","0","0","4967114"
"51705","1","0","0","4715060"
"51706","1","0","0","3712932"
"51707","1","0","0","1783552"
"51708","6","0","0","4831068"
"51709","13","0","0","4064300"
"51710","36","0","0","1974747"
"51711","1","0","0","3499884"
"51712","101","2","0","466882"
"51713","314","9","0","2378428"
"51715","1","0","0","231697"
"51716","101","0","0","241158"
"51719","1","0","0","1559205"
"51720","101","0","0","1084060"
"51721","190","11","2","4056593"
"51722","1","0","0","5029114"
"51723","101","1","0","145878"
"51724","11","0","0","5029147"
"51725","101","0","0","938655"
"51726","101","0","0","4893561"
"51727","106","0","0","4635489"
"51728","101","1","0","3972190"
"51729","1","0","0","221528"
"51730","1","0","0","4977364"
"51731","101","0","0","2178530"
"51732","101","3","0","3060109"
"51734","1","0","0","4913146"
"51735","1","0","0","5030428"
"51736","153","13","0","2211999"
"51737","121","1","0","1019364"
"51738","1","0","0","4305540"
"51739","1","0","0","939881"
"51740","101","0","0","3244380"
"51741","1","0","0","4092380"
"51742","1","0","0","3814062"
"51743","101","1","0","1076966"
"51744","101","0","0","2010922"
"51745","832","20","1","5026356"
"51746","1","0","0","2058262"
"51747","26","1","0","4527331"
"51748","8","0","0","4905994"
"51751","1","0","0","3664074"
"51754","101","6","0","2980731"
"51755","101","3","0","25224"
"51756","240","4","0","3480474"
"51757","101","0","0","251785"
"51758","101","0","0","5033847"
"51759","1","0","0","5033862"
"51761","1","0","0","5034248"
"51762","1","0","0","5034271"
"51763","101","0","0","1965727"
"51765","118","4","0","183932"
"51766","101","0","0","2676612"
"51767","101","5","0","253395"
"51768","101","0","0","4225720"
"51769","1","0","0","3894669"
"51770","1","0","0","4335649"
"51771","101","4","0","1981105"
"51772","1","0","0","4410504"
"51773","1","0","0","4922792"
"51774","101","6","0","8316"
"51775","101","8","0","58219"
"51776","101","1","0","1801441"
"51778","22","0","0","5035793"
"51779","1","0","0","5035877"
"51781","101","0","0","2140908"
"51782","1","0","0","23232"
"51784","101","0","0","237444"
"51787","1","0","0","5037092"
"51788","1","0","0","5037157"
"51789","101","1","0","53781"
"51790","101","0","0","2592937"
"51791","1","0","0","3681209"
"51792","101","0","0","4533262"
"51793","101","0","0","1578243"
"51795","101","0","0","4336050"
"51796","101","2","0","72546"
"51797","101","0","0","4878166"
"51798","1","0","0","1186707"
"51799","1","0","0","1704793"
"51800","1","0","0","347765"
"51801","101","0","0","2285575"
"51802","101","0","0","1646548"
"51803","13","0","0","5038852"
"51805","1","0","0","2449785"
"51806","21","1","0","1031596"
"51807","101","0","0","3137574"
"51808","1","0","0","4756609"
"51809","101","0","0","36964"
"51810","101","0","0","21029"
"51811","1","0","0","1929621"
"51812","21","1","0","2290880"
"51813","101","5","0","191964"
"51814","46","0","0","1362260"
"51815","159","0","0","338936"
"51816","51","0","0","4064407"
"51817","103","14","0","2178030"
"51818","1","0","0","5040540"
"51819","101","2","0","3268783"
"51820","118","6","0","3965856"
"51821","1","0","0","5031147"
"51823","1","0","0","3626462"
"51824","101","1","0","551394"
"51825","241","31","3","3477991"
"51828","101","0","0","5015027"
"51829","101","2","0","338342"
"51831","9","0","0","4649855"
"51832","1","0","0","249472"
"51833","1","0","0","2367744"
"51834","171","0","0","4129254"
"51835","101","0","0","457404"
"51836","1","0","0","3048535"
"51837","101","1","0","107102"
"51838","1","0","0","5043643"
"51839","101","0","0","1208411"
"51840","192","1","0","4991025"
"51841","1","0","0","4392911"
"51842","101","11","0","464478"
"51843","101","0","0","4608162"
"51844","101","2","0","366633"
"51845","1","0","0","5044789"
"51846","1","0","0","1736479"
"51847","19","0","0","4573362"
"51849","101","0","0","26889"
"51851","1","0","0","1948965"
"51852","101","0","0","52839"
"51853","101","0","0","1435086"
"51854","101","0","0","3850712"
"51855","1","0","0","5040054"
"51857","101","0","0","4950590"
"51859","101","0","0","70981"
"51860","101","1","0","217524"
"51862","1","0","0","3596153"
"51863","121","0","0","5040778"
"51864","101","1","0","71947"
"51865","106","0","0","3426113"
"51866","1","0","0","2268209"
"51867","1","0","0","52236"
"51868","99","0","0","3536460"
"51869","101","0","0","304453"
"51870","1","0","0","2528459"
"51871","1","0","0","5047194"
"51872","101","3","0","4505052"
"51873","101","3","0","76450"
"51875","101","0","0","1180136"
"51876","101","2","0","4243580"
"51878","101","0","0","2555"
"51879","218","20","0","1885821"
"51880","101","4","0","1302678"
"51881","1","0","0","4666230"
"51882","6","0","0","5048634"
"51883","181","0","0","2537594"
"51884","1","0","0","1366479"
"51885","101","0","0","3310699"
"51886","101","0","0","1031836"
"51887","101","0","0","388294"
"51888","106","3","0","4459243"
"51889","1","0","0","4906150"
"51890","1","0","0","1984524"
"51891","101","0","0","274783"
"51892","31","0","0","1055569"
"51893","163","3","1","3221520"
"51895","101","0","0","308153"
"51896","26","0","0","2181131"
"51897","1","0","0","1311553"
"51899","101","2","0","416547"
"51900","101","0","0","20428"
"51902","51","3","0","4674426"
"51903","101","0","0","276307"
"51904","14","0","0","3529839"
"51905","1","0","0","5052111"
"51906","1","0","0","5026837"
"51907","41","4","0","4808601"
"51909","101","0","0","4071968"
"51910","1","0","0","4390181"
"51911","1","0","0","2463316"
"51912","1","0","0","2346497"
"51913","101","7","0","444672"
"51914","101","1","0","3318843"
"51915","125","4","0","1145116"
"51916","1","0","0","5024764"
"51918","1","0","0","112714"
"51919","101","0","0","4597208"
"51920","3","0","0","5054557"
"51921","101","0","0","3146065"
"51923","101","0","0","331514"
"51924","1","0","0","3523666"
"51925","1","0","0","2590248"
"51926","146","25","2","1275203"
"51927","1","0","0","5055428"
"51928","6","0","0","2306357"
"51929","34","0","0","3756959"
"51930","101","6","0","163260"
"51931","101","0","0","4162"
"51932","1","0","0","2890678"
"51933","1","0","0","5056259"
"51934","574","5","1","5056386"
"51935","1","0","0","107406"
"51936","1","0","0","3193469"
"51937","101","2","0","3574480"
"51938","1","0","0","3135151"
"51939","1","0","0","41569"
"51940","6","0","0","4509461"
"51942","101","1","0","16422"
"51943","101","0","0","1938347"
"51944","1","0","0","3824561"
"51945","1","0","0","4239081"
"51946","101","0","0","1472411"
"51947","1","0","0","2301819"
"51948","1","0","0","4512247"
"51949","1","0","0","5058444"
"51950","18","0","0","5058563"
"51951","3","0","0","5031768"
"51952","38","1","0","5058706"
"51953","18","0","0","2243237"
"51954","101","0","0","1907288"
"51955","1","0","0","5002098"
"51957","1","0","0","4995432"
"51958","1","0","0","5059609"
"51959","1","0","0","1772056"
"51960","1","0","0","4572515"
"51963","3","0","0","2969800"
"51964","1","0","0","4663095"
"51966","101","1","0","73304"
"51967","101","0","0","4235207"
"51968","1","0","0","2438819"
"51970","101","0","0","344244"
"51971","1","0","0","4881778"
"51972","1","0","0","5061004"
"51974","101","1","0","37268"
"51975","101","0","0","1460538"
"51977","101","0","0","4710721"
"76080","1","0","0","7467487"
"76081","101","1","0","4510966"
"76082","1","0","0","1977780"
"76083","1","0","0","7468015"
"76084","323","42","1","6201469"
"76085","91","0","0","7468316"
"76086","1","0","0","7323181"
"76087","53","3","0","7468749"
"76088","143","1","0","155253"
"76089","101","0","0","4025905"
"76090","1","0","0","7463425"
"76091","1","0","0","2590082"
"76092","1","0","0","3913182"
"76093","19","0","0","5512564"
"76095","101","2","0","5102744"
"76096","37","0","0","7470043"
"76097","1","0","0","3008296"
"76098","101","4","0","277561"
"76099","1","0","0","6441265"
"76100","5","0","0","7470305"
"76101","101","0","0","1024040"
"76102","1","0","0","6538408"
"76103","101","0","0","7357329"
"76105","101","1","0","1397308"
"76106","101","2","0","23657"
"76107","101","0","0","4159688"
"76108","101","48","0","3235633"
