Id,PostId,VoteTypeId,UserId
"195385","45406","15",""
"195386","10802","2",""
"195387","10805","2",""
"195388","2007","2",""
"195389","45502","3",""
"195390","23755","2",""
"195391","23759","2",""
"195392","45516","2",""
"195393","14114","2",""
"195394","45524","2",""
"195395","26941","2",""
"195396","29256","5","19829"
"195397","45514","2",""
"195398","45520","15",""
"195399","45520","10",""
"195400","45476","15",""
"195401","12578","2",""
"195403","45476","11",""
"195404","45476","3",""
"195405","1045","5","23069"
"195406","29093","2",""
"195407","38587","5","23069"
"195408","45526","2",""
"195409","45527","2",""
"195410","45521","2",""
"195411","14114","2",""
"195412","14114","2",""
"195413","45501","2",""
"195414","45522","2",""
"195415","45528","2",""
"195416","45527","2",""
"195417","14114","2",""
"195419","45526","2",""
"195421","20","5","16311"
"195422","44748","2",""
"195423","45531","2",""
"195424","24940","2",""
"195425","24943","2",""
"195426","7338","5","13131"
"195427","45148","2",""
"195428","45521","2",""
"195429","45441","2",""
"195430","45529","2",""
"195431","45532","2",""
"195432","38345","1",""
"195433","45531","3",""
"195434","14124","3",""
"195435","45524","2",""
"195436","45502","15",""
"195437","26944","2",""
"195438","45511","2",""
"195439","45524","2",""
"195440","27828","2",""
"195441","45403","5","23942"
"195442","18735","5","23942"
"195443","5224","5","23942"
"195444","45534","2",""
"195445","26992","2",""
"195446","45165","2",""
"195447","45457","2",""
"195448","45521","2",""
"195449","14208","2",""
"195450","16907","5","19052"
"195451","16907","2",""
"195452","16909","2",""
"195453","16910","2",""
"195454","45532","3",""
"195455","45460","2",""
"195456","45536","3",""
"195458","4934","2",""
"195459","4933","5","19052"
"195460","45536","3",""
"195461","45510","2",""
"195462","45536","3",""
"195463","45509","2",""
"195464","45442","2",""
"195466","26944","3",""
"195467","14114","2",""
"195468","45536","10",""
"195469","45492","2",""
"195470","45534","2",""
"195471","45535","2",""
"195473","45459","2",""
"195474","45515","2",""
"195475","45497","2",""
"195476","45504","2",""
"195477","45484","2",""
"195478","45490","2",""
"195479","45219","2",""
"195480","45301","3",""
"195482","45301","3",""
"195485","45424","2",""
"195486","45502","2",""
"195487","45519","2",""
"195488","45385","2",""
"195489","45352","3",""
"195490","45537","2",""
"195491","44733","2",""
"195492","18191","2",""
"195493","862","2",""
"195494","45535","2",""
"195495","27828","2",""
"195496","45522","2",""
"195497","45501","2",""
"195498","20660","2",""
"195499","5157","2",""
"195500","5167","2",""
"195501","45527","1",""
"195502","45538","3",""
"195503","31724","2",""
"195504","45084","2",""
"195505","45468","3",""
"195506","45088","2",""
"195507","27019","2",""
"195508","26786","2",""
"195509","45538","2",""
"195510","45525","3",""
"195511","45538","3",""
"195512","45504","1",""
"195513","45519","2",""
"195514","45538","6",""
"195516","5157","3",""
"195517","14113","3",""
"195518","26944","2",""
"195520","45525","3",""
"195523","45525","3",""
"195527","45352","6",""
"195528","45478","2",""
"195530","45538","6",""
"195531","45541","2",""
"195532","45541","2",""
"195533","45542","2",""
"195534","45538","3",""
"195535","14114","3",""
"195536","45543","10",""
"195537","45524","2",""
"195539","5626","2",""
"195540","5626","5","7460"
"195541","5628","2",""
"195542","5690","2",""
"195543","5631","2",""
"195544","45542","2",""
"195545","44180","2",""
"195546","44230","2",""
"195547","44182","2",""
"195548","45156","2",""
"195549","45434","2",""
"195550","45502","2",""
"195551","45542","2",""
"195552","45479","2",""
"195553","45457","1",""
"195554","45457","9",""
"195555","45542","2",""
"195556","44388","2",""
"195557","45542","2",""
"195558","44988","2",""
"195559","44985","2",""
"195560","44986","2",""
"195561","44998","2",""
"195562","45000","2",""
"195563","45538","15",""
"195564","27828","2",""
"195566","45538","6",""
"195567","45500","3",""
"195568","14129","3",""
"195569","8845","2",""
"195570","22992","2",""
"195571","31255","2",""
"195572","13885","2",""
"195573","44760","2",""
"195574","18930","2",""
"195575","45545","2",""
"195576","22536","2",""
"195577","22292","2",""
"195578","42187","2",""
"195579","1128","2",""
"195580","1128","5","23959"
"195581","14603","2",""
"195582","14637","2",""
"195583","45403","5","10381"
"195584","42142","2",""
"195585","45348","5","10381"
"195586","45148","5","10381"
"195587","45321","5","10381"
"195588","14603","2",""
"195589","14637","2",""
"195590","9569","2",""
"195591","9569","5","16937"
"195592","45457","2",""
"195593","14037","2",""
"195594","18714","2",""
"195595","12044","2",""
"195596","12044","5","16937"
"195597","13621","2",""
"195598","24315","2",""
"195599","44721","2",""
"195600","16420","2",""
"195601","16390","5","16937"
"195602","16390","2",""
"195603","43445","2",""
"195604","15731","2",""
"195605","14603","2",""
"195606","14637","2",""
"195607","14602","2",""
"195608","14523","2",""
"195609","45491","2",""
"195610","45491","1",""
"195611","45506","2",""
"195614","14602","3",""
"195615","45550","6",""
"195616","45550","3",""
"195617","45549","2",""
"195619","45547","3",""
"195620","45550","6",""
"195621","45550","10",""
"195622","14637","2",""
"195623","45541","2",""
"195624","45544","2",""
"195625","45488","2",""
"195626","44693","2",""
"195627","45544","2",""
"195628","45542","2",""
"195629","45541","2",""
"195630","45457","2",""
"195631","45148","2",""
"195632","34109","2",""
"195633","26941","2",""
"195634","26944","2",""
"195635","24940","2",""
"195636","45514","2",""
"195637","4960","2",""
"195638","4965","2",""
"195639","14603","2",""
"195640","14602","2",""
"195641","21369","2",""
"195642","21369","5","16937"
"195643","25824","2",""
"195644","23236","2",""
"195645","31970","2",""
"195646","31934","2",""
"195647","14603","2",""
"195648","45519","2",""
"195650","45522","2",""
"195651","45501","16",""
"195652","45528","2",""
"195653","45528","1",""
"195654","45529","2",""
"195655","45522","2",""
"195658","45547","2",""
"195659","1743","2",""
"195660","1729","2",""
"195661","14603","2",""
"195662","14637","2",""
"195663","45549","2",""
"195664","297","5","23967"
"195665","45505","2",""
"195666","45554","2",""
"195667","31719","2",""
"195668","28269","2",""
"195669","45546","2",""
"195670","45539","2",""
"195671","14113","2",""
"195672","45542","2",""
"195673","45541","2",""
"195674","45545","2",""
"195675","45553","2",""
"195676","22960","2",""
"195677","22969","2",""
"195678","45551","2",""
"195679","45247","2",""
"195680","45247","2",""
"195681","45247","2",""
"195682","44786","2",""
"195683","20398","2",""
"195684","45537","1",""
"195685","35211","2",""
"195686","12560","5","10997"
"195687","45247","2",""
"195688","45247","2",""
"195689","14637","2",""
"195690","14603","2",""
"195691","45537","2",""
"195692","45247","2",""
"195693","45556","2",""
"195694","44547","5","10381"
"195695","45555","2",""
"195696","14969","2",""
"195697","4555","2",""
"195698","20029","2",""
"195699","44568","2",""
"195700","45555","2",""
"195701","45557","2",""
"195702","45418","2",""
"195703","45501","2",""
"195704","45522","2",""
"195705","14602","2",""
"195706","14603","2",""
"195707","14637","2",""
"195708","45541","2",""
"195709","45542","2",""
"195710","45558","2",""
"195711","45557","2",""
"195712","45551","2",""
"195713","45551","5","21943"
"195714","21744","2",""
"195715","44547","5","3934"
"195716","45008","1",""
"195717","45549","2",""
"195718","14114","2",""
"195719","45247","2",""
"195720","2194","5","23125"
"195721","20983","2",""
"195722","45247","2",""
"195723","18715","2",""
"195724","14637","2",""
"195725","45558","2",""
"195726","45559","2",""
"195727","28016","2",""
"195728","45561","2",""
"195730","45563","11",""
"195731","45514","2",""
"195732","33888","5","10381"
"195733","45565","2",""
"195734","45565","2",""
"195735","3401","5","23982"
"195736","17066","5","10381"
"195737","1783","5","21928"
"195738","4069","2",""
"195739","45247","2",""
"195741","45570","3",""
"195742","45568","2",""
"195743","45522","2",""
"195744","45570","3",""
"195745","45570","15",""
"195747","45570","10",""
"195748","45570","3",""
"195749","45550","15",""
"195750","45547","15",""
"195751","33261","5","10381"
"195752","45562","6",""
"195753","45571","3",""
"195754","45562","3",""
"195755","45571","3",""
"195756","26633","3",""
"195757","45558","2",""
"195758","26941","2",""
"195759","26944","2",""
"195760","45562","16",""
"195761","45557","2",""
"195762","45575","3",""
"195763","45247","2",""
"195764","21064","2",""
"195765","21065","2",""
"195766","21063","2",""
"195767","45573","2",""
"195768","45505","2",""
"195769","45573","2",""
"195771","45547","2",""
"195772","45435","2",""
"195773","45437","3",""
"195774","21063","5","10381"
"195775","44547","2",""
"195776","45537","2",""
"195777","45575","15",""
"195778","45575","10",""
"195779","45505","15",""
"195780","29479","2",""
"195781","30220","2",""
"195782","21063","5","17737"
"195783","45547","2",""
"195784","45579","2",""
"195785","6689","2",""
"195786","27127","2",""
"195787","8206","2",""
"195788","2308","2",""
"195789","35254","2",""
"195790","35253","2",""
"195791","35253","5","7460"
"195792","26808","2",""
"195793","26806","2",""
"195794","26806","5","7460"
"195795","26807","2",""
"195796","23055","2",""
"195797","23210","2",""
"195798","23205","3",""
"195799","22866","2",""
"195800","27119","2",""
"195801","27119","5","8234"
"195802","27123","2",""
"195803","17313","2",""
"195804","17313","5","998"
"195805","45319","2",""
"195806","28737","2",""
"195807","22844","2",""
"195808","22844","5","10464"
"195809","45563","2",""
"195810","45566","2",""
"195811","45582","2",""
"195812","45582","2",""
"195814","28146","5","12813"
"195815","16546","2",""
"195816","7213","2",""
"195817","17645","2",""
"195818","16538","2",""
"195819","45156","2",""
"195820","16703","2",""
"195821","16638","2",""
"195822","16637","5","23938"
"195823","21331","5","23938"
"195824","11781","2",""
"195825","45589","1",""
"195826","45589","2",""
"195827","11777","2",""
"195828","11777","5","8234"
"195829","4042","2",""
"195830","20931","5","8234"
"195831","20933","2",""
"195832","14637","2",""
"195833","14603","2",""
"195834","20877","2",""
"195835","20877","5","8234"
"195836","20902","2",""
"195837","20896","2",""
"195838","30930","2",""
"195839","12629","2",""
"195840","7902","2",""
"195841","7902","5","8234"
"195842","35569","2",""
"195843","35561","2",""
"195844","35561","5","8234"
"195845","35579","2",""
"195846","22402","2",""
"195847","22402","5","8234"
"195848","45582","2",""
"195849","44819","2",""
"195850","44819","5","8234"
"195851","44870","2",""
"195852","45582","2",""
"195853","35181","2",""
"195854","23210","2",""
"195855","18487","5","8234"
"195856","45549","2",""
"195857","14829","5","6373"
"195858","45559","2",""
"195859","28505","2",""
"195860","45583","2",""
"195861","27058","2",""
"195862","27058","5","8234"
"195863","27456","2",""
"195864","35781","2",""
"195865","5254","2",""
"195866","45553","2",""
"195867","45372","2",""
"195868","26221","2",""
"195869","26145","5","8234"
"195871","45591","2",""
"195872","45551","2",""
"195873","45551","5","8234"
"195874","45403","2",""
"195875","45403","5","8234"
"195876","45405","2",""
"195877","45415","2",""
"195878","6714","2",""
"195879","29241","2",""
"195880","21064","2",""
"195881","14603","2",""
"195882","22894","2",""
"195883","17315","2",""
"195884","45591","2",""
"195885","45584","2",""
"195886","45586","2",""
"195887","15161","2",""
"195888","15165","3",""
"195889","15166","2",""
"195890","6776","2",""
"195894","45562","10",""
"195895","18190","2",""
"195896","18186","2",""
"195899","45406","15",""
"195900","30234","2",""
"195902","45599","3",""
"195903","45607","1",""
"195904","45596","5","10381"
"195905","44131","5","10381"
"195906","45607","2",""
"195907","45596","2",""
"195908","42006","1",""
"195912","45353","2",""
"195913","45608","2",""
"195914","1047","2",""
"195915","854","5","8181"
"195917","45579","2",""
"195918","45579","1",""
"195919","45612","2",""
"195920","45607","2",""
"195921","45611","2",""
"195922","45584","2",""
"195923","18186","2",""
"195924","18186","5","3020"
"195925","18191","2",""
"195926","18190","2",""
"195927","45611","2",""
"195928","44396","2",""
"195929","45609","2",""
"195930","45576","2",""
"195931","45576","1",""
"195932","40291","2",""
"195933","37274","2",""
"195934","45608","2",""
"195935","45612","2",""
"195936","45403","2",""
"195937","45405","2",""
"195938","45415","2",""
"195939","37627","2",""
"195940","45601","1",""
"195941","45601","2",""
"195942","2799","2",""
"195943","2841","2",""
"195944","45148","5","23581"
"195945","45574","2",""
"195946","45608","2",""
"195947","44131","2",""
"195948","44131","5","17516"
"195949","45604","2",""
"195950","45594","2",""
"195951","44396","2",""
"195952","45600","2",""
"195953","44396","5","17516"
"195955","29618","2",""
"195956","17331","5","17516"
"195957","17331","2",""
"195959","17333","2",""
"195960","14603","2",""
"195961","5417","2",""
"195962","45617","5","14467"
"195963","206","2",""
"195964","45612","2",""
"195965","40741","5","13131"
"195966","7765","2",""
"195967","7961","2",""
"195969","44131","2",""
"195970","45584","2",""
"195971","44201","2",""
"195972","45403","5","19533"
"195973","45348","5","19533"
"195974","21","5","19533"
"195975","3401","5","24008"
"195977","45607","2",""
"195978","45580","2",""
"195979","45586","2",""
"195980","44864","2",""
"195981","45617","2",""
"195982","30761","2",""
"195983","45616","2",""
"195984","45497","2",""
"195985","10660","2",""
"195986","10670","2",""
"195988","15900","2",""
"195989","40370","2",""
"195990","45612","1",""
"195991","20945","5","6600"
"195992","45617","2",""
"195993","45621","2",""
"195994","45619","2",""
"195995","25586","5","24002"
"195996","45619","2",""
"195997","45627","2",""
"195998","45625","2",""
"195999","45593","2",""
"196000","6502","5","15673"
"196001","6502","2",""
"196002","6506","2",""
"196003","35238","2",""
"196004","9663","2",""
"196005","45612","16",""
"196006","45633","5","24013"
"196007","45635","2",""
"196008","45488","2",""
"196009","45619","2",""
"196010","45627","2",""
"196011","45627","1",""
"196012","45635","2",""
"196013","45626","2",""
"196014","45638","2",""
"196015","45636","2",""
"196016","45638","2",""
"196017","25497","2",""
"196018","45640","2",""
"196019","28281","5","4514"
"196020","28281","2",""
"196021","45560","16",""
"196022","45631","3",""
"196024","35461","5","23975"
"196026","43773","3",""
"196030","45635","6",""
"196032","45635","3",""
"196033","45579","2",""
"196034","18895","2",""
"196035","18879","2",""
"196037","45636","2",""
"196038","45636","1",""
"196039","43587","2",""
"196040","43598","2",""
"196041","45642","2",""
"196042","45639","2",""
"196043","45639","5","5573"
"196044","31491","2",""
"196045","35700","5","23975"
"196046","16570","5","23445"
"196048","45643","2",""
"196049","45642","2",""
"196050","45636","2",""
"196051","45639","2",""
"196052","45631","2",""
"196053","45488","2",""
"196054","45558","2",""
"196055","45625","2",""
"196056","45616","2",""
"196057","45596","2",""
"196058","45608","2",""
"196059","45593","2",""
"196060","45631","3",""
"196061","45648","2",""
"196062","45488","3",""
"196063","45619","2",""
"196064","12289","2",""
"196065","12268","2",""
"196066","6450","2",""
"196067","45627","2",""
"196068","16177","16",""
"196069","45633","16",""
"196070","16296","16",""
"196072","45084","2",""
"196073","45651","3",""
"196074","5626","5","24030"
"196075","14309","2",""
"196076","14309","5","24030"
"196077","28580","2",""
"196078","41950","2",""
"196079","28880","2",""
"196080","45655","1",""
"196081","45655","2",""
"196082","45658","2",""
"196083","45656","2",""
"196084","2959","5","24030"
"196085","45655","2",""
"196086","24279","2",""
"196087","6672","2",""
"196088","6666","5","15966"
"196089","45655","2",""
"196090","32167","2",""
"196091","45616","2",""
"196092","45616","1",""
"196093","45615","2",""
"196094","45626","2",""
"196095","45626","5","17516"
"196096","45636","2",""
"196097","45655","2",""
"196098","45656","2",""
"196099","45551","8","4264"
"196100","9277","5","23445"
"196101","45616","2",""
"196103","45663","2",""
"196104","45664","10",""
"196105","45646","2",""
"196106","45657","3",""
"196107","45654","2",""
"196108","45653","2",""
"196109","11347","2",""
"196110","45659","2",""
"196111","45643","2",""
"196112","11697","5","24030"
"196113","15684","2",""
"196114","45648","2",""
"196115","45655","2",""
"196118","45142","6",""
"196119","45142","3",""
"196120","44558","6",""
"196121","44399","6",""
"196123","45192","6",""
"196125","44503","6",""
"196127","44132","3",""
"196129","44621","6",""
"196130","45219","6",""
"196135","45230","6",""
"196137","45020","3",""
"196138","45123","6",""
"196141","45665","10",""
"196142","10441","2",""
"196143","10443","2",""
"196144","10541","2",""
"196145","45668","2",""
"196146","45667","2",""
"196147","30255","2",""
"196148","37900","2",""
"196149","45669","2",""
"196150","45669","5","12095"
"196151","8042","2",""
"196152","45670","2",""
"196153","45557","5","10381"
"196154","45672","2",""
"196155","20","2",""
"196156","20","5","24045"
"196157","45656","1",""
"196158","45668","2",""
"196159","45668","1",""
"196160","43681","5","2401"
"196161","43712","2",""
"196162","45667","5","1929"
"196164","33731","2",""
"196165","45623","2",""
"196166","45675","16",""
"196167","40475","2",""
"196168","40475","5","16937"
"196169","30362","2",""
"196170","45639","2",""
"196171","45678","16",""
"196172","45677","16",""
"196173","45681","2",""
"196174","45618","1",""
"196175","45618","2",""
"196176","45682","10",""
"196177","12529","5","23069"
"196178","45681","3",""
"196179","45510","1",""
"196180","45650","6",""
"196181","45650","3",""
"196182","45685","2",""
"196183","6714","2",""
"196184","6776","2",""
"196185","45684","2",""
"196186","45676","2",""
"196187","43773","15",""
"196188","45599","15",""
"196190","45635","15",""
"196191","45648","15",""
"196192","45650","15",""
"196193","45650","6",""
"196194","45650","3",""
"196195","45623","15",""
"196196","45648","2",""
"196197","45346","1",""
"196198","19841","2",""
"196199","22292","5","24050"
"196200","11276","2",""
"196201","45275","2",""
"196202","45269","2",""
"196203","45279","2",""
"196204","45690","2",""
"196205","7071","2",""
"196206","45275","2",""
"196207","45690","16",""
"196208","45690","2",""
"196209","41920","2",""
"196210","43876","2",""
"196211","45689","2",""
"196212","2230","2",""
"196213","2230","5","16056"
"196214","45692","1",""
"196215","45646","1",""
"196216","45685","2",""
"196218","45676","1",""
"196220","45275","2",""
"196221","45690","2",""
"196222","45694","11",""
"196223","45699","10",""
"196224","20802","2",""
"196225","7768","2",""
"196228","45696","3",""
"196229","45669","5","5106"
"196230","4801","2",""
"196231","45696","3",""
"196232","45696","2",""
"196234","39990","2",""
"196235","45605","10",""
"196236","45472","10",""
"196237","45694","10",""
"196238","45219","6",""
"196239","45123","6",""
"196240","45352","6",""
"196241","45124","6",""
"196242","45230","6",""
"196248","45635","6",""
"196250","44536","6",""
"196253","29606","2",""
"196254","45704","2",""
"196255","41946","5","19664"
"196256","18987","2",""
"196257","18992","2",""
"196258","45684","2",""
"196259","45684","1",""
"196260","45705","2",""
"196261","45713","2",""
"196262","45687","10",""
"196263","45710","2",""
"196265","45705","5","20539"
"196267","45709","2",""
"196268","45705","2",""
"196269","45710","2",""
"196270","20912","2",""
"196271","45692","2",""
"196272","45717","2",""
"196273","45717","2",""
"196274","45708","2",""
"196275","45713","2",""
"196276","45711","3",""
"196277","45713","2",""
"196278","45711","3",""
"196279","45715","3",""
"196280","45711","2",""
"196281","45701","2",""
"196282","45716","2",""
"196283","45689","2",""
"196284","45458","8","5860"
"196285","14607","2",""
"196286","45696","3",""
"196287","14611","2",""
"196288","14622","2",""
"196289","14617","2",""
"196290","45613","2",""
"196291","45725","2",""
"196292","45413","1",""
"196293","45724","10",""
"196294","45694","3",""
"196295","44421","1",""
"196296","44421","2",""
"196298","45725","1",""
"196299","45725","2",""
"196300","15561","2",""
"196301","15561","1",""
"196302","45247","2",""
"196303","45247","2",""
"196304","45728","2",""
"196306","45729","2",""
"196307","45727","3",""
"196309","45403","5","15673"
"196310","45728","3",""
"196311","45730","3",""
"196312","25513","2",""
"196313","25518","2",""
"196314","43518","2",""
"196315","45725","2",""
"196316","45685","1",""
"196317","44547","5","10997"
"196318","45725","2",""
"196319","45721","2",""
"196320","45729","2",""
"196321","45688","5","22213"
"196322","45688","2",""
"196323","45722","2",""
"196324","44568","2",""
"196326","45704","2",""
"196327","44688","2",""
"196328","45729","2",""
"196329","27352","2",""
"196330","27356","2",""
"196331","27366","2",""
"196332","27355","2",""
"196333","45714","2",""
"196334","45706","2",""
"196335","45704","2",""
"196336","2913","2",""
"196337","2913","5","24045"
"196338","45473","2",""
"196339","45458","5","24045"
"196340","45458","2",""
"196341","45721","2",""
"196342","45721","5","24045"
"196343","45725","2",""
"196344","44971","2",""
"196345","44971","5","24045"
"196346","45728","3",""
"196347","45730","3",""
"196348","45730","2",""
"196349","45696","3",""
"196350","7143","5","4018"
"196352","45727","3",""
"196353","45458","2",""
"196354","45726","2",""
"196355","45726","5","323"
"196356","13848","2",""
"196357","45702","16",""
"196359","20753","2",""
"196360","44568","2",""
"196363","45247","1",""
"196364","45663","2",""
"196365","18029","2",""
"196366","45458","2",""
"196367","45714","2",""
"196368","12091","3",""
"196369","45696","3",""
"196370","45353","2",""
"196372","45705","2",""
"196373","45247","2",""
"196374","20912","5","8547"
"196375","20912","2",""
"196376","45693","2",""
"196377","4852","2",""
"196378","45735","2",""
"196379","45727","3",""
"196382","45581","1",""
"196384","45740","2",""
"196385","45734","2",""
"196386","45706","2",""
"196387","45740","2",""
"196388","45725","16",""
"196390","45696","3",""
"196391","14110","2",""
"196392","14104","2",""
"196393","14104","5","7238"
"196394","45704","2",""
"196395","38007","2",""
"196397","45743","1",""
"196398","45721","2",""
"196399","45725","2",""
"196402","45733","3",""
"196404","32789","10",""
"196405","45729","2",""
"196406","45707","3",""
"196407","45681","2",""
"196408","45661","3",""
"196409","45725","2",""
"196410","45684","2",""
"196411","45737","2",""
"196412","12488","2",""
"196413","12488","5","24045"
"196414","45721","16",""
"196415","45707","16",""
"196416","45730","10",""
"196417","45714","2",""
"196419","45707","3",""
"196420","9292","5","16808"
"196422","45661","15",""
"196424","12358","2",""
"196425","12348","2",""
"196426","12348","5","9598"
"196427","12350","2",""
"196428","44039","5","9598"
"196429","11752","3",""
"196432","1653","3",""
"196433","45405","1",""
"196434","45707","2",""
"196435","45707","5","24045"
"196436","45713","2",""
"196437","45670","2",""
"196438","45670","5","24045"
"196439","45750","2",""
"196440","45747","5","16603"
"196441","45611","5","16603"
"196442","45403","5","16262"
"196443","45670","5","24082"
"196444","45398","5","16262"
"196445","45745","3",""
"196446","4637","5","24082"
"196447","45541","5","16262"
"196448","45714","2",""
"196449","45706","2",""
"196450","45253","2",""
"196451","45253","5","24045"
"196452","45750","2",""
"196453","45748","2",""
"196454","34787","2",""
"196455","34787","5","24045"
"196456","45751","10",""
"196457","12362","2",""
"196458","12362","5","24045"
"196459","5368","5","16262"
"196461","45750","2",""
"196462","45750","2",""
"196463","45750","1",""
"196464","14068","2",""
"196465","45749","2",""
"196466","12423","5","24086"
"196467","45656","2",""
"196468","45721","15",""
"196469","45662","1",""
"196470","45714","1",""
"196472","45750","2",""
"196473","30114","2",""
"196474","30111","2",""
"196475","30111","5","9598"
"196476","109","5","16262"
"196477","45693","5","16262"
"196480","16892","2",""
"196481","45713","2",""
"196482","45670","2",""
"196483","45684","2",""
"196484","45692","2",""
"196485","21930","2",""
"196486","21931","2",""
"196487","9889","2",""
"196488","45627","2",""
"196489","38463","2",""
"196490","37255","2",""
"196491","27303","2",""
"196495","45247","2",""
"196496","85","2",""
"196497","16677","2",""
"196498","45684","2",""
"196499","45750","2",""
"196502","45755","1",""
"196503","45755","2",""
"196504","45754","6",""
"196505","45754","3",""
"196506","20730","2",""
"196507","45574","2",""
"196508","8044","2",""
"196509","8042","5","5551"
"196510","8042","2",""
"196511","45755","2",""
"196512","45750","2",""
"196513","45453","2",""
"196514","45718","1",""
"196515","45757","2",""
"196517","45735","2",""
"196518","854","5","20193"
"196519","12348","5","24093"
"196520","45752","1",""
"196522","45726","2",""
"196523","45726","5","5864"
"196524","45758","2",""
"196525","45761","2",""
"196526","45760","2",""
"196527","45760","1",""
"196528","15146","2",""
"196529","45758","2",""
"196530","45759","2",""
"196531","45760","2",""
"196532","45758","2",""
"196533","45763","2",""
"196534","45757","2",""
"196535","45761","2",""
"196536","45756","2",""
"196537","45754","3",""
"196538","45748","2",""
"196539","45749","2",""
"196540","45750","2",""
"196541","45747","2",""
"196542","45740","2",""
"196543","45746","2",""
"196544","45742","2",""
"196545","45738","3",""
"196546","45733","3",""
"196547","45727","3",""
"196548","45726","2",""
"196549","45762","2",""
"196550","45721","3",""
"196551","45719","2",""
"196552","45709","2",""
"196553","45707","3",""
"196554","45705","2",""
"196555","45696","3",""
"196556","45403","2",""
"196557","45403","5","9598"
"196558","45405","2",""
"196559","45688","2",""
"196560","45683","2",""
"196561","45685","2",""
"196562","45675","3",""
"196563","45672","2",""
"196565","45668","2",""
"196566","45661","3",""
"196567","45739","3",""
"196568","45741","3",""
"196569","45680","3",""
"196570","3421","2",""
"196571","45653","2",""
"196572","45650","3",""
"196574","45641","2",""
"196575","45676","2",""
"196576","43773","15",""
"196577","45759","3",""
"196578","45762","2",""
"196579","45726","5","14467"
"196580","45726","2",""
"196581","45574","2",""
"196582","19274","2",""
"196583","45767","10",""
"196584","45766","1",""
"196586","1660","2",""
"196587","45694","3",""
"196588","45726","2",""
"196589","30031","3",""
"196590","45551","2",""
"196591","45721","2",""
"196592","45725","2",""
"196593","29575","3",""
"196595","45764","2",""
"196596","45705","2",""
"196597","2578","2",""
"196598","44515","2",""
"196599","45732","2",""
"196600","45735","2",""
"196601","45774","2",""
"196602","24990","2",""
"196603","8984","2",""
"196604","8980","2",""
"196605","8983","2",""
"196606","9054","2",""
"196607","18660","2",""
"196608","9939","2",""
"196609","45773","2",""
"196610","45773","1",""
"196611","45761","2",""
"196612","44709","5","23484"
"196613","45756","2",""
"196614","44547","5","23484"
"196615","42020","5","5923"
"196617","45391","1",""
"196618","45689","1",""
"196620","45722","2",""
"196621","45412","5","12813"
"196622","45621","8","11369"
"196623","44532","2",""
"196624","4249","2",""
"196625","4280","2",""
"196626","4247","2",""
"196627","13762","2",""
"196628","45621","2",""
"196629","45621","2",""
"196630","45522","1",""
"196631","38284","1",""
"196632","45788","2",""
"196633","5135","5","23398"
"196634","45672","2",""
"196635","19007","2",""
"196636","21872","2",""
"196637","45785","2",""
"196639","45707","3",""
"196640","45403","5","10997"
"196641","45790","2",""
"196642","45790","2",""
"196643","45790","2",""
"196644","45764","2",""
"196645","45761","1",""
"196646","45789","2",""
"196647","45790","2",""
"196648","45788","2",""
"196649","45794","2",""
"196650","45793","2",""
"196651","45721","2",""
"196652","44029","1",""
"196653","45632","2",""
"196654","45785","2",""
"196655","45772","2",""
"196656","9942","2",""
"196657","45788","2",""
"196658","43945","2",""
"196659","45757","2",""
"196660","45758","2",""
"196661","45783","2",""
"196662","45785","2",""
"196663","45777","2",""
"196664","45779","2",""
"196665","45780","2",""
"196666","37706","2",""
"196667","45774","2",""
"196668","40566","2",""
"196669","40559","2",""
"196670","45458","5","16056"
"196671","45458","2",""
"196672","31473","2",""
"196673","45766","2",""
"196674","45702","2",""
"196675","45726","2",""
"196676","45762","2",""
"196677","45735","2",""
"196678","14617","2",""
"196679","23759","2",""
"196680","9942","16",""
"196681","19249","2",""
"196682","45732","2",""
"196683","187","2",""
"196684","789","2",""
"196685","518","2",""
"196686","802","2",""
"196687","881","2",""
"196688","11277","2",""
"196689","11254","2",""
"196690","11229","2",""
"196691","11228","2",""
"196692","11148","2",""
"196693","11192","2",""
"196694","11144","2",""
"196695","12422","2",""
"196696","12420","2",""
"196697","45790","2",""
"196698","45788","2",""
"196699","13766","2",""
"196700","45795","2",""
"196701","9944","2",""
"196702","44003","2",""
"196703","7555","2",""
"196704","45788","2",""
"196705","45790","2",""
"196706","45621","2",""
"196707","45790","2",""
"196708","45778","2",""
"196709","27334","2",""
"196710","27335","2",""
"196711","45045","2",""
"196712","45077","10",""
"196713","45453","1",""
"196714","45769","2",""
"196715","7069","2",""
"196716","7070","2",""
"196717","7071","2",""
"196718","7074","2",""
"196719","45771","2",""
"196720","34129","2",""
"196721","21129","2",""
"196722","45795","2",""
"196723","45548","2",""
"196724","45806","2",""
"100003","16699","5","6592"
"100004","8599","2",""
"100005","20541","2",""
"100006","20544","2",""
"100007","20539","2",""
"100008","20541","15",""
"100009","20541","3",""
"100010","7097","2",""
"100011","7108","2",""
"100012","717","2",""
"100013","932","2",""
"100014","1183","2",""
"100015","1255","2",""
"100016","1251","2",""
"100017","1238","2",""
"100018","6347","2",""
"100019","687","5","2599"
"100020","20533","3",""
"100021","4046","2",""
"100022","4047","2",""
"100023","4567","2",""
"100024","4637","2",""
"100025","4641","2",""
"100026","4655","2",""
"100027","7429","2",""
"100028","20541","3",""
"100029","482","2",""
"100030","15526","2",""
"100031","15536","2",""
"100032","9244","2",""
"100033","8357","2",""
"100034","7582","2",""
