Id,PostTypeId,OwnerUserId
"120948","2","69408"
"120949","2","83040"
"120950","1","82257"
"120951","2","83042"
"120952","2","35334"
"120953","1","45668"
"120954","1","68293"
"120955","2","7728"
"120956","1","83044"
"120957","2","35334"
"120958","2","7697"
"120959","2","80773"
"120960","1","70732"
"120963","1","80562"
"120964","1","80562"
"120965","1","83043"
"120966","2","48349"
"120967","1","80990"
"120968","1","66765"
"120969","1","78951"
"120970","2","10563"
"120971","1","34159"
"120973","2","21890"
"120974","2","50978"
"120975","1","83055"
"120977","1","83056"
"120978","2","35344"
"120979","1","2494"
"120980","1","72742"
"120981","1",""
"120982","2","5864"
"120983","2","40264"
"91985","2","1430"
"91986","2","57377"
"91989","1","43924"
"91991","1","59114"
"91992","1","18736"
"91994","2","7688"
"91995","1","59117"
"91996","2","59118"
"91997","2","59118"
"91998","2","14520"
"91999","1","55742"
"92000","2","4374"
"92001","2","17080"
"92002","1","57530"
"92003","1","57640"
"92004","1","57998"
"92006","2","26418"
"92008","2","31963"
"92011","2","55830"
"92012","2","55830"
"92013","2","39920"
"92014","2","55830"
"92015","1","57779"
"92016","2","39704"
"92017","2","55830"
"92018","2","42552"
"92019","1","22778"
"92020","1","54231"
"92021","2","57269"
"92023","2","55830"
"92024","2","44850"
"92025","2","59118"
"92027","2","46383"
"92028","1","59133"
"92029","1","50580"
"92031","1","40443"
"92032","2","59118"
"92034","1","55160"
"92036","2","59138"
"92038","1","59139"
"92039","1","59142"
"92040","2","59141"
"92042","2","55160"
"92044","2","54823"
"92047","1","57906"
"92049","1","54231"
"92050","2","44516"
"92052","2","29809"
"92053","2","29809"
"92054","2","57640"
"92055","2","59153"
"92056","1","17080"
"92057","1","59025"
"92058","2","30021"
"92059","2","29809"
"92061","2","57779"
"92062","1","59155"
"92064","2","57779"
"92065","1","59163"
"92066","2","59160"
"92067","1","59165"
"92069","2","16195"
"92071","1","59167"
"92072","2",""
"92202","1","32995"
"92203","2","41621"
"92210","1","26250"
"92211","1","59271"
"92212","2","34638"
"92213","2","26250"
"92215","2","29244"
"92216","1","49514"
"92218","1","4779"
"92219","2","44805"
"92222","1","57460"
"92223","2","12670"
"92225","2","1749"
"92227","1","59287"
"92228","2","59284"
"92229","1","59288"
"92230","1","54136"
"92232","2","11539"
"92233","2","52147"
"92234","2",""
"92235","1","59165"
"92238","1",""
"92239","1","59295"
"92240","2","2050"
"92243","2","12546"
"92244","2","55660"
"33232","2","7911"
"33233","2","12270"
"33234","2","5119"
"33235","2","3101"
"33236","1","18505"
"33237","2","18510"
"33238","2","1430"
"33239","1","18512"
"33240","2","17290"
"33241","1","12626"
"33243","2","8240"
"33244","2","12819"
"33245","1","15791"
"33246","1","18515"
"33249","2","14193"
"33250","2","2472"
"33251","2","3656"
"33252","2","18516"
"33254","1","18025"
"33255","2","20"
"33256","1","15791"
"33257","1",""
"33259","1","18523"
"33260","1","16056"
"33261","1","18520"
"33262","1","15791"
"33263","2","9736"
"33264","2","9736"
"33265","2","17950"
"33266","2","9736"
"33267","2","18525"
"33268","1","18524"
"33269","2","18525"
"33270","2","18526"
"33271","2","18527"
"33272","1","18527"
"33273","2","12819"
"33274","2","18196"
"33275","1","18443"
"33276","1","18533"
"33277","2","5864"
"33280","1","10000"
"33282","2","1198"
"33283","2","11740"
"33285","2","7191"
"33286","2","18025"
"33287","2","3101"
"33288","2","9789"
"33289","2","12792"
"33291","2","1684"
"33292","2","9894"
"33293","2","18544"
"33294","2","9894"
"33295","2","5824"
"33296","2","7191"
"33297","1","13651"
"33298","1","5296"
"33301","2","6006"
"33302","2","3830"
"33303","1","17730"
"33304","2","13154"
"33305","2","6006"
"33306","2","17730"
"33307","1","18179"
"33308","2","18511"
"33309","1","7328"
"33310","2","12228"
"33311","2","6006"
"33312","2","18352"
"33313","2","15261"
"33315","1","13911"
"33316","1","6006"
"33317","2","1101"
"33318","2","1101"
"33319","2","11819"
"33320","2","17305"
"33321","1","18550"
"33322","2","18551"
"33323","1","18151"
"33324","2","12041"
"33325","2","3644"
"33326","2",""
"33327","1","18554"
"33328","2","13838"
"33330","2","12677"
"33331","2","15843"
"33332","2","15843"
"33333","1","5014"
"33334","2","6051"
"33335","1","10997"
"33336","1","7203"
"33337","1","13897"
"33338","1","18558"
"33339","1","17713"
"33340","1","18559"
"33341","2","12270"
"33342","2","13838"
"33343","2","18196"
"33344","2","3974"
"33345","2","3601"
"33347","1","18566"
"33348","2","18568"
"33349","2","18570"
"33351","1","17462"
"33352","1","18441"
"33353","2","18136"
"33354","2","9366"
"33355","2","18350"
"33357","1","13154"
"33358","1","13099"
"33359","2","18136"
"33360","2","18576"
"33361","2","18441"
"9066","2","2798"
"9067","2","2798"
"9068","2","2710"
"9069","1","5729"
"9070","2","370"
"9071","2","5586"
"9072","2","5717"
"120790","5","13101"
"120791","4","13101"
"120792","2","82900"
"120793","1","81175"
"120795","1","82902"
"120796","1","73298"
"120800","2","73115"
"120801","2","7728"
"120803","1","67890"
"120804","1","62793"
"120805","2","33287"
"120807","1","81710"
"120808","2","82917"
"120809","1","82920"
"120810","1","82919"
"120811","1","82257"
"120812","2","82923"
"120813","2","21890"
"120814","2","7728"
"120815","2","21890"
"120816","1","82927"
"120817","2","64505"
"120818","2","64505"
"120819","2","64505"
"120820","2",""
"120821","1","82930"
"120823","2","76333"
"120824","2","66240"
"120825","1","48233"
"120827","2","10728"
"120828","2","81710"
"120831","2","39518"
"120832","2","2061"
"120833","2","74097"
"120834","1","33599"
"120836","2","73204"
"120838","2","81948"
"120839","1","62216"
"120841","2","78204"
"120843","2","66605"
"120844","1","82945"
"120846","2","48233"
"120847","1","82948"
"120848","1","81156"
"120853","2","81110"
"120854","1","82960"
"120857","1","82964"
"120858","1","66423"
"120859","2","66423"
"120861","1","62441"
"120862","2","40264"
"120863","1","4469"
"59854","2","33507"
"59856","1","33557"
"59857","1","19792"
"59858","1","32525"
"59859","1","16420"
"59860","2","32978"
"59861","2","33276"
"59862","2","33276"
"59863","1","33559"
"59864","1","14808"
"59865","2","33372"
"59866","1","14475"
"59868","2","29278"
"59869","2","14475"
"59870","2","32891"
"59871","2","8390"
"59872","1","23428"
"59874","2","7697"
"59875","1","33568"
"59878","2","6588"
"59879","2","22302"
"59880","1","32587"
"59882","1","33571"
"59883","2","22320"
"59884","1","32490"
"59886","2","7125"
"59887","1","20118"
"59888","1","7522"
"59889","2","7522"
"59890","1","26660"
"59892","2","30121"
"59893","2","18201"
"59895","1","14621"
"59896","2","27705"
"59897","2","7728"
"59898","1","33574"
"59899","2","32586"
"59901","2","26660"
"59904","2","288"
"59906","2","18196"
"59907","1","33577"
"59908","2","33387"
"59909","1","31967"
"59910","2","288"
"59912","1","17541"
"59913","2","24938"
"59914","1","32091"
"59915","2","5651"
"59916","2","29278"
"59918","2","7697"
"59919","1","29711"
"59920","2","17541"
"59921","2","9923"
"59927","1","31764"
"59928","2","4082"
"59929","2","4082"
"59930","2","4082"
"59931","2","5651"
"59932","2","4082"
"59934","1","33276"
"59935","2","33240"
"59938","2","5224"
"59939","1","20174"
"59940","1","33603"
"59941","2","19126"
"59942","2","26850"
"59943","2","33603"
"59944","2","33604"
"59946","1","18979"
"59947","1","17663"
"149158","2","107999"
"149160","2","7522"
"149161","1","106297"
"149162","1","107941"
"149165","2","48293"
"149166","2","97905"
"149167","2","11979"
"149169","2","13787"
"149170","1","108006"
"149172","1","73081"
"149173","1","107490"
"149175","2","108011"
"149176","1","108007"
"149177","2","10408"
"149178","1","107691"
"149179","2","70421"
"149181","1","99522"
"149184","2","7676"
"149185","1","108020"
"149186","1","108022"
"149187","1","89418"
"149188","1","4307"
"149189","2","89418"
"149191","2","99700"
"149193","2","97181"
"149194","2","97181"
"149195","1","97181"
"149196","2","48612"
"149197","2","107859"
"120984","2","30431"
"120985","2","10728"
"120986","2","75012"
"120987","2","75012"
"120988","1","79031"
"120990","2","70154"
"120991","2","70154"
"120993","2","39518"
"120995","2","75012"
"120996","1","83073"
"121000","2","35334"
"121002","1","66189"
"121005","2","73570"
"121006","2","81717"
"121008","1","73990"
"121012","1","81236"
"121013","2","83084"
"121014","1","66826"
"121015","2","81948"
"121016","2","39518"
"121017","1","83086"
"121018","2","39518"
"121019","2","4227"
"121021","1","82645"
"121022","1","83091"
"121023","1","9463"
"121025","1","81967"
"121026","2","14354"
"121028","2",""
"121029","1","83095"
"121030","2","21890"
"121031","2","21890"
"121035","2","83099"
"121036","1","67273"
"121037","1","83101"
"121038","2","82106"
"121039","2","82106"
"121041","2","67273"
"121043","2","17890"
"121044","2","17890"
"121045","2","82473"
"121046","1","82937"
"121047","1","30637"
"121048","2","21890"
"121050","2","21890"
"121051","1","66608"
"121052","1","83111"
"121053","2","35344"
"121054","1","83112"
"121055","1","74291"
"121056","1","82623"
"121060","2","53908"
"121062","2","7191"
"121063","1","79193"
"121066","5","21890"
"121067","4","21890"
"121068","1","83126"
"121070","1","2494"
"121071","1","83128"
"121072","2","68817"
"121073","2","60605"
"121074","2","48349"
"121077","2","81243"
"121078","1","5573"
"121079","1","70315"
"121080","2","39518"
"121082","2","74291"
"121085","1","83074"
"121087","1","83137"
"121093","1","81721"
"121095","1","82233"
"121097","1","83074"
"121098","1","77973"
"121099","1","83150"
"121100","1",""
"121101","2","5864"
"121102","2","35335"
"121103","2","36172"
"121104","2","26037"
"121106","1","83074"
"121107","1",""
"121108","2","41345"
"121110","1","83159"
"121112","2","54560"
"121113","2","3917"
"121114","2","7191"
"121115","1","81978"
"121118","1","70680"
"121120","1","42549"
"121121","2","40467"
"121122","1","78247"
"121123","2","1430"
"121124","1","80825"
"121125","2","83137"
"121126","2","1923"
"121127","1","81829"
"121128","2","83175"
"121129","2","54560"
"121131","2","79947"
"92110","2","40960"
"92111","1","59199"
"92112","1","59203"
"92113","2","1430"
"92114","2","1430"
"149030","2","106035"
"149031","1","52205"
"149032","2","102849"
"149034","1","72554"
"149035","1","107908"
"149037","2","77593"
"149038","2","107908"
"149039","1","107928"
"149040","1","106536"
"149041","1","101078"
"149042","2","101431"
"149043","1","102900"
"149044","2","11979"
"149045","1","107691"
"149047","1","54560"
"149048","1","52484"
"149049","2","3302"
"149051","1","106826"
"149052","2","93538"
"149053","2","65776"
"149054","1","15625"
"149055","2","97905"
"149057","2","106844"
"149058","1","104585"
"149059","1","72480"
"149060","1","74346"
"149062","1","30611"
"149063","2","70443"
"149066","1","98420"
"149067","2","43822"
"149068","2","33287"
"149072","1","107943"
"149073","1","97818"
"149074","2","12993"
"149076","1","107723"
"149077","2","107948"
"149078","2","9134"
"149079","1","107908"
"149080","2","63208"
"149083","2","11979"
"149084","2","102849"
"149086","1","90991"
"149087","1","107957"
"149088","1","99107"
"149089","1","100928"
"149090","1","83147"
"149091","1","12245"
"59991","2","33627"
"59992","1","31964"
"59993","2","33627"
"59994","2","24938"
"59996","2","33627"
"59997","2","33627"
"59998","2","8390"
"60000","2","998"
"60001","1","31849"
"60002","2","14808"
"60003","2","14782"
"60005","1","25876"
"60006","2","7697"
"60007","1","19354"
"60008","1","29750"
"60009","2","33640"
"60010","2","33627"
"60011","2","22219"
"60012","2","33387"
"60013","2","33574"
"60014","2","26183"
"60015","1","27061"
"60016","2","5404"
"60017","2","33052"
"60018","2","30822"
"60020","1","24060"
"60021","2","14475"
"60022","2","14475"
"60023","2","14475"
"60024","1","31424"
"60026","2","23290"
"60027","2","14475"
"60029","2","2061"
"60030","2","33626"
"60031","1","33651"
"60033","2","29608"
"60034","1","33283"
"60035","2","33655"
"60036","1","33656"
"60037","2","33372"
"60038","2","8119"
"60039","1","23614"
"60040","2","24938"
"60043","1","17725"
"60044","2","31153"
"60045","1","22616"
"60046","2","33659"
"60048","2","7191"
"60050","1","29579"
"60051","1","33662"
"60052","2","29278"
"60053","2","29278"
"60054","1","18629"
"60056","1","33617"
"60058","1","33664"
"60060","2","9894"
"60061","1","32610"
"60062","2","8240"
"60063","2","998"
"60064","1","17965"
"149220","2","55830"
"149221","1","108041"
"149222","2","86099"
"149223","1","69186"
"149226","1","86649"
"149227","2","50761"
"149228","2","108044"
"149229","2","64193"
"149231","1","101860"
"149233","1","85427"
"149235","2","86408"
"149236","1","101860"
"149237","1","108053"
"149238","1","92909"
"149239","2","17727"
"149242","2","100970"
"149243","2","12993"
"149244","1","106035"
"149245","2","40264"
"149246","1","108062"
"149248","2","73081"
"149250","2","81993"
"149251","2","69186"
"149252","2","7697"
"149255","1","62441"
"149256","1","107071"
"149257","2","40264"
"149258","1","106413"
"149259","2","40264"
"92246","1","55107"
"92247","2","55830"
"92248","1","5610"
"92250","2","55830"
"92251","1","59305"
"92255","1","59308"
"92256","2","1430"
"92257","1","4779"
"92259","1","59288"
"92261","2","40078"
"92262","1","57957"
"92264","2","49088"
"92265","1","5473"
"92266","2","59302"
"92269","1","59321"
"92271","2","59320"
"92272","2","59324"
"92273","2",""
"92276","2","44516"
"92279","1","59330"
"92280","2","59320"
"92281","2","59320"
"92283","1","55194"
"92284","1","59288"
"92285","1","59337"
"92286","2","55194"
"92288","1","59339"
"92289","1","57206"
"92290","2",""
"92291","2","21890"
"92292","2","5440"
"92293","1","43498"
"92294","1","46819"
"92295","1","23757"
"92297","2","59288"
"92298","2","10981"
"92299","2","10981"
"92300","1","49062"
"92301","1","59344"
"92302","1","57554"
"92303","1","59348"
"92304","1","59347"
"92307","2","55160"
"92308","2","59347"
"92309","1","13787"
"121134","2","21890"
"121136","1","74722"
"121138","1","83194"
"121139","1","82567"
"121140","2","82567"
"121141","1","79031"
"121142","2","83196"
"121143","1","83198"
"121144","1","83199"
"121145","2","54560"
"121146","2","5864"
"121149","1","83202"
"121152","2","82106"
"121154","1","83208"
"121155","1","67990"
"121160","1","83214"
"121161","1","83215"
"121162","2","16420"
"121163","1","82193"
"121164","2","75627"
"121165","2","16420"
"121166","2","16420"
"121167","1","32151"
"121168","1","14052"
"121169","2","80878"
"121170","1","64648"
"121172","1","63312"
"121173","1","2137"
"121174","2","74479"
"121176","2","16420"
"121178","2","80903"
"121179","1","68989"
"121180","2","81690"
"121181","2","79196"
"121182","1","70315"
"121183","2","79196"
"121184","1","82567"
"121185","2","82567"
"121186","2","83231"
"121187","2","60136"
"121188","2","81690"
"121189","1","68401"
"121192","2","66453"
"121194","1","78903"
"121196","1","81721"
"121197","1","83245"
"121202","1","80482"
"121203","2","45857"
"121205","2","66453"
"121207","2","75027"
"121210","1","76857"
"121211","1","68942"
"121213","2","48349"
"121215","1","82623"
"121216","2","83257"
"121218","1","34159"
"121219","2","50761"
"121220","2","66189"
"121221","1","64648"
"121222","2","83073"
"121223","2","79196"
"121224","2","4546"
"121226","2","83264"
"121227","1","68989"
"121230","2","27395"
"121231","2","27395"
"121234","2","72108"
"121235","2","34159"
"121238","1","83274"
"121240","1","83278"
"121243","2","73570"
"9119","2","2306"
"9120","2","138"
"9121","1","1629"
"8829","2","2379"
"8830","2","1923"
"8831","1","5578"
"8832","2","634"
"8833","2","202"
"8834","1",""
"8835","1","5581"
"8836","1",""
"8837","2","2332"
"8838","2","2763"
"8839","1","5584"
"8840","1","2998"
"8841","2","659"
"8842","2","18"
"8843","2","5401"
"8845","2","3794"
"8847","2","659"
"8848","1","2998"
"8849","2","5586"
"8850","2","2345"
"8851","2","3830"
"8852","2","4638"
"8853","1","5073"
"8854","1","5590"
"8855","1","4513"
"8856","1","957"
"8857","1","2525"
"8858","2","20"
"8859","2","5250"
"8860","2","1829"
"8862","1","5584"
"8863","2","3599"
"8864","2","3599"
"8865","2","3884"
"8866","2","5594"
"8867","2","2469"
"8868","1","5596"
"8869","2","2792"
"8870","2","20"
"8871","1","5044"
"8872","2","5259"
"8873","1","4905"
"8874","2","3884"
"8875","2","4638"
"8876","2","1156"
"8877","2","5598"
"8878","2","5497"
"8879","2","4662"
"8880","1","4638"
"8881","1","3031"
"8882","2","4662"
"8883","2","3794"
"8884","2","659"
"8885","2","4082"
"8887","2","659"
"8888","1",""
"8889","2","4513"
"8890","2","2332"
"8891","1","5604"
"8892","1","2708"
"8893","2","721"
"8894","2","189"
"8896","1","831"
"8897","1","1829"
"8898","2","20"
"8899","1","5610"
"8900","1","5091"
"33388","2","7697"
"33389","2","3052"
"33390","2","9894"
"33391","1","18592"
"33393","1","16056"
"33394","2","12270"
"33395","2","17695"
"33396","2","16056"
"33397","1","18603"
"33398","2","18605"
"33399","2","10160"
"33401","1","18491"
"33402","2","16844"
"33403","2","18607"
"33405","1","16058"
"33406","2","12136"
"33407","1","5007"
"33408","2","5014"
"33409","1","13541"
"33410","2","18613"
"33411","1","16056"
"149261","2","1780"
"149262","1","102067"
"149264","1","106413"
"149265","1","90608"
"149266","1","96556"
"149267","2","108072"
"149270","1","86649"
"149273","1","107158"
"149274","1","108083"
"149277","1","57929"
"149278","1","108085"
"149281","2","55830"
"149283","1","90531"
"149284","2","50761"
"149287","2","54560"
"149288","2","76043"
"149291","1","108094"
"149292","2","11979"
"149293","1","106954"
"149295","2","108105"
"149297","1","100931"
"149298","1","64597"
"149299","2","108110"
"149300","2","108111"
"149303","2","108111"
"149305","1","106413"
"149306","2","108111"
"149307","2","35344"
"149308","1","77195"
"149309","1","108114"
"149310","2","33287"
"149311","1","108118"
"149312","1","77405"
"149313","2","97181"
"149314","1","99597"
"149315","2","108119"
"149316","2","108120"
"149317","2","25429"
"149318","1","79504"
"149320","1","101431"
"149321","1","106413"
"92310","2","42849"
"92313","2","57976"
"92314","1","59357"
"92315","1","8587"
"92317","2","6588"
"92318","1","57554"
"92319","2","53915"
"92320","1","7946"
"92321","2","59357"
"92322","2","40887"
"92323","1","59364"
"92326","2","50495"
"92327","2","30974"
"92328","1","8825"
"92329","1","50373"
"92330","2","59366"
"92331","2","7728"
"92332","2","43924"
"92333","1","18564"
"92334","1","59368"
"92335","2","30974"
"92336","1","25273"
"92337","2","35669"
"92338","2","35669"
"92339","2","35669"
"92340","1","59369"
"92341","1","59370"
"92342","1","29911"
"92343","1","29244"
"92344","2","3644"
"92346","2","59284"
"92348","2","59284"
"92349","1","59351"
"92351","1","59375"
"92352","1","25901"
"92355","1","30024"
"92356","2","25699"
"92357","2","20"
"92358","1","40024"
"121244","1","83283"
"121245","2","82106"
"121249","2","83274"
"121250","1","57929"
"121251","2","83290"
"121253","2","40264"
"121254","1","64065"
"121255","1","82483"
"121256","2","1430"
"121257","2","7191"
"121259","2","7191"
"121260","1","45090"
"121261","1","83296"
"121262","1","47921"
"121263","1","83295"
"121265","2","83299"
"121266","2","33287"
"121267","1","78710"
"121268","2","83306"
"121269","1","81387"
"121271","2","83311"
"121273","2","81690"
"121274","2","83315"
"121275","2","83316"
"121276","2","83317"
"121277","2","21890"
"121278","1","83318"
"121279","1","83320"
"121280","2",""
"121281","2","21890"
"121283","2","7328"
"121284","1","83328"
"121287","1","71863"
"121288","2","54560"
"121289","2","8280"
"121291","2","83215"
"121292","1","34452"
"121293","1","83339"
"121294","1","83342"
"121295","2","7191"
"121296","1","66550"
"121299","1","66434"
"121300","2","73570"
"121303","1","83347"
"121304","2","33287"
"121305","1","83350"
"121306","2","83351"
"121307","2","81948"
"60212","2","19126"
"60213","2","1923"
"60214","2","15605"
"60216","2","33627"
"60217","1","33772"
"60218","2","12191"
"60219","2","3934"
"60220","2","32910"
"60221","1","33779"
"60223","1","33706"
"60225","2","998"
"60226","2","33662"
"60227","1","30582"
"60228","1","13127"
"60230","2","33626"
"60233","2","33790"
"60234","2","32910"
"60235","1","24341"
"60238","2","24341"
"60239","2","6588"
"9298","2","323"
"9299","2","3119"
"9300","2","2158"
"9301","2","323"
"9302","1","5859"
"9303","2","721"
"9304","2","5818"
"9305","2","3794"
"9306","1","5860"
"9307","2",""
"9308","2","1742"
"9309","2","4662"
"9310","2","288"
"9311","2","2755"
"9312","2","5006"
"9313","2","14"
"9314","2","5797"
"9315","2","1430"
"9316","1","5478"
"9317","2","5864"
"33197","2","17543"
"33198","2","7697"
"33199","2","17950"
"33200","2","9789"
"33201","2","11686"
"33202","2","1101"
"33203","1","13658"
"33205","1","18179"
"33206","2","17541"
"33207","2","17541"
"33208","1","18491"
"33209","2","11969"
"33210","2","11956"
"33212","1","12819"
"33213","1","16058"
"33214","2","18171"
"33215","2","8390"
"33216","2","13087"
"33218","2","18496"
"33219","1","18497"
"33220","1","15282"
"33221","2",""
"33222","2","15282"
"33223","1","5014"
"33224","2","7623"
"33225","1","14342"
"33226","2","1101"
"33228","2",""
"33229","1","9379"
"33230","1","17921"
"33231","2","5119"
"8935","2","5631"
"8936","2","3794"
"8937","2","241"
"8938","2",""
"8939","2","953"
"8940","2","360"
"8941","2","141"
"8942","1","5585"
"8943","2","4638"
"8945","1","5099"
"8946","2","51"
"8947","2","4443"
"8948","2","20"
"8950","2","891"
"8951","2","2787"
"8952","2","891"
"8955","2","370"
"8956","1",""
"8957","2","5649"
"8958","1",""
"8959","2","891"
"8960","2","627"
"8962","2","3327"
"8963","5","5494"
"8964","4","5494"
"8965","1","5655"
"8967","2","1156"
"8968","1","89"
"8969","2","1386"
"8970","1","5516"
"8971","2","5660"
"8972","2","1156"
"8973","2","4200"
"8974","1","4129"
"8975","2","5661"
"8977","1","2051"
"8978","2","4894"
"8979","2","1156"
"8980","1","4604"
"8981","2","5440"
"8982","2","138"
"8983","2","1282"
"8984","2","1430"
"8985","1","5667"
"8987","2","4443"
"8988","2","3830"
"8989","2",""
"8990","1","3872"
"8991","2","962"
"8992","1","6362"
"8993","2","3656"
"8994","1","5675"
"8995","1","5684"
"8996","2","4662"
"8997","2","3794"
"8998","2","4443"
"8999","2","2778"
"9001","2",""
"9002","1","5687"
"9003","2",""
"9004","2","5599"
"9005","1","5599"
"9006","2","4129"
"9007","1","2137"
"9008","2","5690"
"9009","1","778"
"9010","1","5694"
"9011","2","5119"
"9012","2","1156"
"9013","1","5693"
"9014","2","5695"
"9015","2","1829"
"9016","2","5679"
"9017","1","5584"
"9018","2","4264"
"9019","2","138"
"9021","2","5701"
"9022","2","1430"
"9023","2","1119"
"9024","1","5703"
"9025","2","1430"
"9026","1","2229"
"9027","2","5704"
"9028","2","721"
"60240","1","7946"
"60242","2","9894"
"60243","2","33372"
"60244","1","32263"
"60245","1","27362"
"60246","1","31732"
"60247","2","19126"
"60248","1","32091"
"60251","1","33791"
"60252","2","16205"
"60253","2","19126"
"60255","2","15605"
"60256","2","22277"
"60258","1",""
"60260","1","33806"
"60261","2","4082"
"60262","2","21890"
"60264","1","33809"
"60265","2","14581"
"60266","1","33820"
"9188","2","189"
"9190","2","962"
"9191","2","1198"
"9192","2","165"
"9193","2","5796"
"9194","1","350"
"9195","2",""
"9196","2","189"
"9197","2",""
"9198","1","5509"
"9199","2","5802"
"9200","2","160"
"9201","1",""
"9202","2","5540"
"9203","2","5590"
"9204","1","56"
"9205","2","5810"
"9206","2","5812"
"9207","1","5813"
"9208","2","1581"
"9209","2","288"
"9210","1","5815"
"9211","2","2073"
"9212","1","1628"
"9213","2","5813"
"9214","1","5006"
"9215","1","2437"
"9216","2","5797"
"9217","2","382"
"9219","2","5818"
"9220","1","1929"
"9221","2","4296"
"9222","2","4413"
"9223","2","1742"
"9224","2","2239"
"9225","2","5508"
"9226","2","1742"
"9227","2",""
"9228","1","4598"
"9229","1","1812"
"9230","2","5797"
"9231","2","1829"
"9232","1","5821"
"9233","2","3794"
"9234","2","2792"
"9235","2","14"
"9236","2","1198"
"9237","2","4947"
"9238","2","5797"
"9239","2","2469"
"9240","2","5824"
"9241","2","2316"
"9242","2","5259"
"9243","2","1101"
"9244","2","1156"
"9245","2","4129"
"9247","1",""
"33412","1","18042"
"33413","2","18399"
"33414","2","7367"
"33415","2","15047"
"33416","2","17541"
"33417","2","12819"
"33419","2","6006"
"33420","1","16982"
"33421","2","16982"
"33422","1","18616"
"33423","2","5824"
"33425","2","3830"
"33427","2","17290"
"33428","2","16700"
"33429","2","3051"
"33430","2","18613"
"33431","2","18582"
"33432","2","18613"
"33433","1","16823"
"33436","2","7771"
"33437","2","18613"
"33438","1","18627"
"33439","2","13838"
"33441","1","14672"
"33443","2","4546"
"33444","2","20"
"33445","2","3644"
"33447","1","18179"
"33448","2","5125"
"33450","2","17695"
"33451","1","18505"
"33452","2","7558"
"33453","1","18629"
"33454","2","17950"
"33455","2","17541"
"33456","2","18635"
"33457","2","17695"
"33458","5","-1"
"33459","4","-1"
"33460","1","15282"
"33462","2","12792"
"33463","2","18637"
"33464","2","9134"
"33465","1","10373"
"33467","1","18639"
"33468","2","17695"
"33469","2","696"
"33470","2","14467"
"33471","1","17437"
"33472","2","17695"
"33473","2","14808"
"33474","1","18642"
"33475","1","17094"
"33476","1","17944"
"33477","2","17960"
"33478","1","13624"
"33479","2","9284"
"33480","2","4443"
"33481","2","3051"
"92361","1","22419"
"92373","2","20347"
"92374","2","51904"
"92377","2","25766"
"92380","1","51120"
"92382","2","51120"
"9073","2","2332"
"9074","1","5006"
"9075","2","4690"
"9076","2","8316"
"9077","2","4360"
"9078","2","5223"
"9079","2","3793"
"9080","2","263"
"9081","1",""
"9082","2","263"
"9083","1","2905"
"9085","1","1624"
"9086","2",""
"9087","2","1887"
"9088","2","2798"
"9089","2","5678"
"9091","2","5050"
"9092","2","2792"
"9094","2","5445"
"9098","2","4918"
"9099","2","5497"
"9100","2","2332"
"9101","1",""
"9103","2","4897"
"9104","2","5757"
"9105","1","5757"
"9106","2","4129"
"9107","1","4241"
"9108","2","891"
"9109","1","2755"
"9110","2","2798"
"9111","1","5759"
"9112","2","20"
"9113","2","5006"
"9114","2","3659"
"9115","1","5399"
"9116","2","5050"
"9117","1","5763"
"9118","2","4749"
"149198","2","21890"
"149199","2","108029"
"149200","1","75145"
"149201","2","107334"
"149202","2","69102"
"149203","1","108033"
"149204","2","100970"
"149205","1","107559"
"149206","2","107334"
"149207","2","60302"
"149208","2","102849"
"149209","1","94334"
"149210","2","1806"
"149211","2","39518"
"149212","2","97818"
"149215","2","102849"
"149216","2","60733"
"149217","1","29768"
"149219","2","33287"
"92485","1","50642"
"92486","2","17890"
"121311","2","83283"
"121312","2","55830"
"121313","2","55830"
"121314","1","82257"
"121315","2","66550"
"121316","1",""
"121317","2","3830"
"121318","1","83355"
"121319","1",""
"121323","2","69720"
"121324","2","48349"
"121325","1","68781"
"121327","2","28905"
"121328","1","80990"
"121329","2","21890"
"121330","1","52484"
"121332","1","63507"
"121333","2","48349"
"121335","1","83267"
"121337","2","5864"
"121338","2","73570"
"121340","2","73570"
"121341","1","83374"
"121342","2","7804"
"121343","1","76228"
"121344","1","57735"
"121345","2","7191"
"121346","1","60601"
"121347","1","46084"
"121349","2","14354"
"121351","2","81717"
"121352","2","68916"
"121353","2","83343"
"121354","1","64065"
"121356","1","23324"
"121357","1","83380"
"121358","1","83343"
"121361","1","55660"
"121362","2","68916"
"121363","1","31545"
"121364","2","72238"
"121365","2","1424"
"121366","1","83043"
"121367","1","82452"
"121368","2","74614"
"121369","1","83388"
"121370","2","83388"
"121372","1","76509"
"121373","1","70315"
"121375","2","8280"
"121376","2","21890"
"121377","1","83395"
"121378","1","75506"
"121379","2","81690"
"121380","2","49789"
"121381","1","2494"
"121382","1","81690"
"121383","1","82390"
"121384","2","67769"
"121385","2","82390"
"121386","1","59459"
"121387","1","83402"
"60268","2","33451"
"60269","2","7191"
"60270","2","33451"
"60272","2","7191"
"60274","2","3656"
"60275","2","33824"
"60276","1","33825"
"60277","2","29278"
"60280","1","24329"
"60281","2","20543"
"60282","1","33830"
"60285","1","33418"
"60287","1","33687"
"60289","2","7697"
"60290","2","7697"
"60291","1","33838"
"60293","2","5651"
"60294","2","1430"
"60295","2","33617"
"60297","1","33559"
"60298","2","8390"
"60299","1","33839"
"60300","2","24341"
"60301","2","32576"
